school_name,state,level,ownership,student_count,teacher_count,latitude,longitude,ward_code,address
Wuro Marafa Primary School,AD,Primary,Public,,,9.550909,12.847722,ADSFUR10,"Wuro Marafa Primary School, AD State, Nigeria"
Government Junior Secondary School Hong,AD,Secondary,Public,,,10.221257,12.916274,ADSHNG11,"Government Junior Secondary School Hong, AD State, Nigeria"
Government Junior Secondary School,AD,Secondary,Public,,,10.60488,13.401786,ADSMCH09,"Government Junior Secondary School, AD State, Nigeria"
Lamido Barkindo Aliyu Musdafa Academy Gasol,AD,Primary,Public,,,9.2168887,12.473819,ADSYLA05,"Lamido Barkindo Aliyu Musdafa Academy Gasol, AD State, Nigeria"
Mayo Kum Primary School,AD,Primary,Public,,,8.138142,12.045513,ADSTNG10,"Mayo Kum Primary School, AD State, Nigeria"
Dukul Primary School I,AD,Primary,Public,,,9.913274,11.861592,ADSGUY05,"Dukul Primary School I, AD State, Nigeria"
Government Junior Secondary School Yagbah,AD,Secondary,Public,,,9.180773,11.747176,ADSMWA05,"Government Junior Secondary School Yagbah, AD State, Nigeria"
Kogin Baba Centarl Primary School,AD,Primary,Public,,,7.901477,11.531476,ADSTNG06,"Kogin Baba Centarl Primary School, AD State, Nigeria"
Senior Secondary School Salasa,AD,Secondary,Public,,,9.631139,12.445176,ADSSNG09,"Senior Secondary School Salasa, AD State, Nigeria"
Muduvu Primary School,AD,Primary,Public,,,10.799603,13.592439,ADSMDG10,"Muduvu Primary School, AD State, Nigeria"
Government Junior Day Secondary School,AD,Secondary,Public,,,9.116044,12.232019,ADSFUR06,"Government Junior Day Secondary School, AD State, Nigeria"
Dimkemi Primary School,AD,Primary,Public,,,8.726138,12.542378,ADSJAD07,"Dimkemi Primary School, AD State, Nigeria"
Fachi Primary School,AD,Primary,Public,,,10.144233,12.784117,ADSHNG11,"Fachi Primary School, AD State, Nigeria"
Bilachi Primary School Anguwan Mission,AD,Primary,Public,,,9.3761017,12.848245,ADSFUR10,"Bilachi Primary School Anguwan Mission, AD State, Nigeria"
Barata Primary School,AD,Primary,Public,,,9.978045,12.026916,ADSSHG06,"Barata Primary School, AD State, Nigeria"
Gangsanji Primary School,AD,Primary,Public,,,8.645024,12.077564,ADSJAD09,"Gangsanji Primary School, AD State, Nigeria"
Kagii Nursery and Primary School,AD,Primary,Public,,,10.145378,13.220258,ADSGYL10,"Kagii Nursery and Primary School, AD State, Nigeria"
Mbamba I Junior Secondary School,AD,Secondary,Public,,,9.180757,12.53582,ADSYLA06,"Mbamba I Junior Secondary School, AD State, Nigeria"
Maraba Bokki Primary School,AD,Primary,Public,,,10.050667,12.667499,ADSGMB09,"Maraba Bokki Primary School, AD State, Nigeria"
Kalaa B Primary School,AD,Primary,Public,,,10.250817,13.016235,ADSHNG01,"Kalaa B Primary School, AD State, Nigeria"
Saminaka Primary School,AD,Primary,Public,,,9.278747,12.362884,ADSYLA08,"Saminaka Primary School, AD State, Nigeria"
Ribadu Primary School,AD,Primary,Public,,,9.64321,12.862078,ADSFUR02,"Ribadu Primary School, AD State, Nigeria"
Namtari Manga Government Day Junior Secondary School,AD,Secondary,Public,,,9.305942,12.293122,ADSYLA08,"Namtari Manga Government Day Junior Secondary School, AD State, Nigeria"
Gangwaja Primary School,AD,Primary,Public,,,8.518735,12.102345,ADSJAD10,"Gangwaja Primary School, AD State, Nigeria"
Mbundu Primary School,AD,Primary,Public,,,9.803346,12.548661,ADSSNG07,"Mbundu Primary School, AD State, Nigeria"
Government Junior Secondary School Mayo Bdni,AD,Secondary,Public,,,10.438398,13.241286,ADSMUB06,"Government Junior Secondary School Mayo Bdni, AD State, Nigeria"
Zuche Primary School,AD,Primary,Public,,,9.196616,11.786933,ADSMWA05,"Zuche Primary School, AD State, Nigeria"
Mautech Staff Primary School Yola,AD,Primary,Public,,,9.345813,12.506993,ADSGRE04,"Mautech Staff Primary School Yola, AD State, Nigeria"
Kosa Primary School,AD,Primary,Public,,,8.779604,11.906945,ADSMWA11,"Kosa Primary School, AD State, Nigeria"
LGEA Primary School Luggere,AD,Primary,Public,,,9.496596,11.683606,ADSLMR10,"LGEA Primary School Luggere, AD State, Nigeria"
Bijibiji Primary School,AD,Primary,Public,,,10.081518,12.671507,ADSGMB09,"Bijibiji Primary School, AD State, Nigeria"
Kikan Primary School,AD,Primary,Public,,,9.475401,11.982484,ADSNUM05,"Kikan Primary School, AD State, Nigeria"
Burawo Primary School,AD,Primary,Public,,,9.834433,12.628058,ADSSNG07,"Burawo Primary School, AD State, Nigeria"
Tingno Kogi Primary School,AD,Primary,Public,,,9.506592,11.734079,ADSLMR05,"Tingno Kogi Primary School, AD State, Nigeria"
Bantaje Primary School,AD,Primary,Public,,,9.148552,12.476721,ADSYLA03,"Bantaje Primary School, AD State, Nigeria"
Krista Primary School Bobini,AD,Primary,Public,,,9.9911709,11.9025632,ADSGUY02,"Krista Primary School Bobini, AD State, Nigeria"
Magdari Primary School,AD,Primary,Public,,,9.666782,12.946776,ADSFUR02,"Magdari Primary School, AD State, Nigeria"
Bello Maaji Primary School,AD,Primary,Public,,,8.751201,12.146926,ADSJAD02,"Bello Maaji Primary School, AD State, Nigeria"
Government Junior Secondary School Mbororo,AD,Secondary,Public,,,10.638456,13.451164,ADSMCH10,"Government Junior Secondary School Mbororo, AD State, Nigeria"
Wuro Babba Primary School,AD,Primary,Public,,,9.729119,12.733763,ADSSNG04,"Wuro Babba Primary School, AD State, Nigeria"
Kada Primary School,AD,Primary,Public,,,9.370012,11.931571,ADSDSA05,"Kada Primary School, AD State, Nigeria"
Bali II Primary School,AD,Primary,Public,,,9.295058,11.807469,ADSDSA08,"Bali II Primary School, AD State, Nigeria"
Government Junior Secondary School Kuva Gaya,AD,Secondary,Public,,,10.430944,13.004574,ADSHNG04,"Government Junior Secondary School Kuva Gaya, AD State, Nigeria"
Mubi Children High School,AD,Secondary,Public,,,10.267847,13.293216,ADSMUB05,"Mubi Children High School, AD State, Nigeria"
Lappare Primary School,AD,Primary,Public,,,8.225724,12.179222,ADSTNG10,"Lappare Primary School, AD State, Nigeria"
Wuroyode Gurin Primary School,AD,Primary,Public,,,9.116357,12.870551,ADSFUR04,"Wuroyode Gurin Primary School, AD State, Nigeria"
Ungul Primary School,AD,Primary,Public,,,10.181149,12.279577,ADSGMB10,"Ungul Primary School, AD State, Nigeria"
Government Junior Secondary School Chika,AD,Secondary,Public,,,10.404907,13.047736,ADSHNG04,"Government Junior Secondary School Chika, AD State, Nigeria"
Mayo Vamde Primary School,AD,Primary,Public,,,9.713943,13.112623,ADSMAH09,"Mayo Vamde Primary School, AD State, Nigeria"
Government Junior Secondary School Duwo,AD,Secondary,Public,,,9.708719,11.874808,ADSGUY06,"Government Junior Secondary School Duwo, AD State, Nigeria"
Chikila I Primary School,AD,Primary,Public,,,9.78211,11.908221,ADSGUY04,"Chikila I Primary School, AD State, Nigeria"
Wurogayadi Primary School,AD,Primary,Public,,,10.731251,13.38062,ADSMDG05,"Wurogayadi Primary School, AD State, Nigeria"
Tabongo Primary School,AD,Primary,Public,,,9.467621,12.328674,ADSGRE03,"Tabongo Primary School, AD State, Nigeria"
Marware Primary School,AD,Primary,Public,,,9.490697,12.998019,ADSFUR02,"Marware Primary School, AD State, Nigeria"
Gella I Primary School,AD,Primary,Public,,,10.155065,13.300346,ADSGYL03,"Gella I Primary School, AD State, Nigeria"
Government Junior Secondary School Hombo,AD,Secondary,Public,,,9.772242,12.42999,ADSSNG02,"Government Junior Secondary School Hombo, AD State, Nigeria"
Bwoi Primary School,AD,Primary,Public,,,9.391853,11.534292,ADSNUM03,"Bwoi Primary School, AD State, Nigeria"
Purokayo II Primary School,AD,Primary,Public,,,9.913352,11.97726,ADSGUY10,"Purokayo II Primary School, AD State, Nigeria"
Lamorde Primary School,AD,Primary,Public,,,10.247383,13.255982,ADSGYL06,"Lamorde Primary School, AD State, Nigeria"
International Comprehensive School,AD,Primary,Public,,,10.06185,13.181799,ADSMAH06,"International Comprehensive School, AD State, Nigeria"
Pakorgel Primary School,AD,Primary,Public,,,8.791166,12.164756,ADSJAD03,"Pakorgel Primary School, AD State, Nigeria"
Wuro Jauro Abdul Primary School,AD,Primary,Public,,,9.411457,12.026832,ADSDSA10,"Wuro Jauro Abdul Primary School, AD State, Nigeria"
Pariya A Primary School,AD,Primary,Public,,,9.380205,12.700994,ADSFUR07,"Pariya A Primary School, AD State, Nigeria"
Furo Primary School,AD,Primary,Public,,,9.449948,12.6992,ADSFUR07,"Furo Primary School, AD State, Nigeria"
Makera A Primary School,AD,Primary,Public,,,10.281004,13.07137,ADSHNG07,"Makera A Primary School, AD State, Nigeria"
Sintere Primary School,AD,Primary,Public,,,9.9783988,12.4163025,ADSSNG03,"Sintere Primary School, AD State, Nigeria"
Bang Primary School,AD,Primary,Public,,,9.321969,11.57497,ADSNUM02,"Bang Primary School, AD State, Nigeria"
Government Science Secondary School,AD,Secondary,Public,,,8.997164,11.956683,ADSMWA12,"Government Science Secondary School, AD State, Nigeria"
Government Day Secondary School Suwa Kasa,AD,Secondary,Public,,,9.527995,11.601061,ADSLMR09,"Government Day Secondary School Suwa Kasa, AD State, Nigeria"
Best Centre Junior Secondary School,AD,Secondary,Public,,,10.268981,13.298206,ADSGYL08,"Best Centre Junior Secondary School, AD State, Nigeria"
Nomadic Primary School,AD,Primary,Public,,,10.09577,13.119408,ADSMAH05,"Nomadic Primary School, AD State, Nigeria"
Madko Primary School,AD,Primary,Public,,,10.095226,13.247889,ADSMAH07,"Madko Primary School, AD State, Nigeria"
Ndinkong Primary School,AD,Primary,Public,,,9.16918,12.2018,ADSMWA09,"Ndinkong Primary School, AD State, Nigeria"
Government Senior Secondary School Shelleng,AD,Secondary,Public,,,9.882782,12.017298,ADSSHG09,"Government Senior Secondary School Shelleng, AD State, Nigeria"
Mandaka Primary School,AD,Primary,Public,,,10.921963,13.57896,ADSMDG09,"Mandaka Primary School, AD State, Nigeria"
Primary School Lirba,AD,Primary,Public,,,10.3195,13.40039,ADSMUB08,"Primary School Lirba, AD State, Nigeria"
Duchidama Primary,AD,Primary,Public,,,10.166012,12.965676,ADSHNG02,"Duchidama Primary, AD State, Nigeria"
Kwatalap Primary School,AD,Primary,Public,,,10.468456,13.385627,ADSMUB07,"Kwatalap Primary School, AD State, Nigeria"
Yambule Primary School,AD,Primary,Public,,,10.600448,13.363025,ADSMCH05,"Yambule Primary School, AD State, Nigeria"
Belel I Primary School,AD,Primary,Public,,,9.663127,13.223658,ADSMAH01,"Belel I Primary School, AD State, Nigeria"
Mai Hula Primary School,AD,Primary,Public,,,8.206287,12.122019,ADSTNG10,"Mai Hula Primary School, AD State, Nigeria"
Jere Karal Primary School,AD,Primary,Public,,,9.484112,12.40732,ADSGRE03,"Jere Karal Primary School, AD State, Nigeria"
Sabon Gari Primary School,AD,Primary,Public,,,9.217194,12.656412,ADSFUR03,"Sabon Gari Primary School, AD State, Nigeria"
Pessi Primary School,AD,Primary,Public,,,8.451981,12.130341,ADSGAN04,"Pessi Primary School, AD State, Nigeria"
Gabun Primary School,AD,Primary,Public,,,10.188434,12.370327,ADSGMB04,"Gabun Primary School, AD State, Nigeria"
Rigid Primary School,AD,Primary,Public,,,10.062861,12.289502,ADSGMB02,"Rigid Primary School, AD State, Nigeria"
Bolon Primary School,AD,Primary,Public,,,9.408238,11.995223,ADSDSA05,"Bolon Primary School, AD State, Nigeria"
Gangzamanu Primary School,AD,Primary,Public,,,8.218085,12.096925,ADSTNG10,"Gangzamanu Primary School, AD State, Nigeria"
Gadawalo Wol Primary School,AD,Primary,Public,,,9.502004,12.567961,ADSGRE10,"Gadawalo Wol Primary School, AD State, Nigeria"
Ngurore Primary School,AD,Primary,Public,,,8.979861,12.618429,ADSFUR05,"Ngurore Primary School, AD State, Nigeria"
Tsorupa Primary School,AD,Primary,Public,,,10.143136,13.370018,ADSGYL02,"Tsorupa Primary School, AD State, Nigeria"
Labau Primary School,AD,Primary,Public,,,10.049965,12.014073,ADSSHG06,"Labau Primary School, AD State, Nigeria"
Pilot Primary School Sorau,AD,Primary,Public,,,9.747836,13.24842,ADSMAH09,"Pilot Primary School Sorau, AD State, Nigeria"
Primary School Boloko,AD,Primary,Public,,,9.552189,13.106448,ADSMAH03,"Primary School Boloko, AD State, Nigeria"
Government Girls Secondary School Yola,AD,Secondary,Public,,,9.254966,12.466044,ADSYLN04,"Government Girls Secondary School Yola, AD State, Nigeria"
Kwalamba Primary School,AD,Primary,Public,,,10.375167,12.578141,ADSGMB08,"Kwalamba Primary School, AD State, Nigeria"
Sangvan Primary School,AD,Primary,Public,,,8.402856,11.990053,ADSGAN05,"Sangvan Primary School, AD State, Nigeria"
Kawa Primary School,AD,Primary,Public,,,9.846382,11.900065,ADSGUY09,"Kawa Primary School, AD State, Nigeria"
Kpasa Primary School,AD,Primary,Public,,,8.176217,12.094916,ADSTNG09,"Kpasa Primary School, AD State, Nigeria"
Bole II Government Junior Secondary School Bole,AD,Secondary,Public,,,9.126642,12.512169,ADSYLA03,"Bole II Government Junior Secondary School Bole, AD State, Nigeria"
Kuma Primary School Kuma,AD,Primary,Public,,,9.688944,12.295026,ADSSNG09,"Kuma Primary School Kuma, AD State, Nigeria"
Yotti Giriri Primary School,AD,Primary,Public,,,9.168015,11.704403,ADSMWA05,"Yotti Giriri Primary School, AD State, Nigeria"
Ngbalapun Primary School,AD,Primary,Public,,,9.442014,11.784934,ADSNUM10,"Ngbalapun Primary School, AD State, Nigeria"
Kulasala Primary School,AD,Primary,Public,,,9.510489,12.180832,ADSDSA09,"Kulasala Primary School, AD State, Nigeria"
Mulula Primary School,AD,Primary,Public,,,10.146394,13.074265,ADSHNG07,"Mulula Primary School, AD State, Nigeria"
Beti Bappa,AD,Secondary,Public,,,9.112166,12.669372,ADSFUR01,"Beti Bappa, AD State, Nigeria"
Garikida Primary School,AD,Primary,Public,,,10.402213,12.57286,ADSGMB05,"Garikida Primary School, AD State, Nigeria"
Kulangu Primary School,AD,Primary,Public,,,9.350495,12.282795,ADSYLA09,"Kulangu Primary School, AD State, Nigeria"
Mujara Primary School,AD,Primary,Public,,,10.168551,13.369599,ADSGYL08,"Mujara Primary School, AD State, Nigeria"
Government Senior Secondary School Soroba,AD,Secondary,Public,,,10.43257,13.24068,ADSMUB06,"Government Senior Secondary School Soroba, AD State, Nigeria"
Tsohon Gari Hong Primary School,AD,Primary,Public,,,10.2388016,12.9499548,ADSHNG10,"Tsohon Gari Hong Primary School, AD State, Nigeria"
Best Center,AD,Secondary,Public,,,9.461526,12.030793,ADSNUM06,"Best Center, AD State, Nigeria"
Bafere Primary School Bafere,AD,Primary,Public,,,9.42316,11.86777,ADSDSA05,"Bafere Primary School Bafere, AD State, Nigeria"
Government Junior Secondary School Michika Central,AD,Secondary,Public,,,10.617272,13.393598,ADSMCH07,"Government Junior Secondary School Michika Central, AD State, Nigeria"
Atiku Model Primary School,AD,Primary,Public,,,9.293452,12.319997,ADSYLA08,"Atiku Model Primary School, AD State, Nigeria"
Lar Primary School,AD,Primary,Public,,,10.266855,12.729711,ADSGMB08,"Lar Primary School, AD State, Nigeria"
Mayo Bandaru Primary School,AD,Primary,Public,,,9.233718,11.788478,ADSDSA08,"Mayo Bandaru Primary School, AD State, Nigeria"
Dullum Primary School,AD,Primary,Public,,,9.436135,11.526155,ADSLMR09,"Dullum Primary School, AD State, Nigeria"
Damai Kasa Primary School,AD,Primary,Public,,,10.778033,13.590528,ADSMDG08,"Damai Kasa Primary School, AD State, Nigeria"
Mbilla Malabu Primary School,AD,Primary,Public,,,9.596616,13.051559,ADSFUR02,"Mbilla Malabu Primary School, AD State, Nigeria"
Tashan Rake Primary School,AD,Primary,Public,,,9.376913,11.874328,ADSDSA05,"Tashan Rake Primary School, AD State, Nigeria"
Lokuwa II Nursery School,AD,Primary,Public,,,10.274893,13.280975,ADSMUB05,"Lokuwa II Nursery School, AD State, Nigeria"
Government Junior Secondary School Ngbakawo,AD,Secondary,Public,,,9.5215,11.801297,ADSLMR05,"Government Junior Secondary School Ngbakawo, AD State, Nigeria"
Lokuwa II Primary School,AD,Primary,Public,,,10.274218,13.281188,ADSMUB05,"Lokuwa II Primary School, AD State, Nigeria"
Government Junior Secondary School,AD,Secondary,Public,,,9.18059,12.051074,ADSMWA09,"Government Junior Secondary School, AD State, Nigeria"
Savanah Staff Primary School,AD,Primary,Public,,,9.59323,11.919712,ADSLMR02,"Savanah Staff Primary School, AD State, Nigeria"
Tsohon Tike Primary School,AD,Primary,Public,,,8.756403,12.167666,ADSJAD03,"Tsohon Tike Primary School, AD State, Nigeria"
Tuli Koma Islamiyya Primary School,AD,Primary,Public,,,8.786794,12.67691,ADSJAD05,"Tuli Koma Islamiyya Primary School, AD State, Nigeria"
Gandra Primary School,AD,Primary,Public,,,10.164466,13.443428,ADSGYL01,"Gandra Primary School, AD State, Nigeria"
Abba Murke Primary School,AD,Primary,Public,,,9.56897,12.455293,ADSGRE07,"Abba Murke Primary School, AD State, Nigeria"
Special Education Junior Secondary School,AD,Secondary,Public,,,10.266833,13.251134,ADSGYL06,"Special Education Junior Secondary School, AD State, Nigeria"
Primary School Sabon Pegi,AD,Primary,Public,,,9.61996,12.1953,ADSDSA07,"Primary School Sabon Pegi, AD State, Nigeria"
Government Junior Day Secondary School Jaggu,AD,Secondary,Public,,,8.492584,12.190125,ADSGAN06,"Government Junior Day Secondary School Jaggu, AD State, Nigeria"
Dabora Primary School,AD,Primary,Public,,,8.465696,11.989013,ADSGAN09,"Dabora Primary School, AD State, Nigeria"
Central Primary School Gulak,AD,Primary,Public,,,10.805435,13.451761,ADSMDG03,"Central Primary School Gulak, AD State, Nigeria"
Government Junior Secondary School Mijilu,AD,Secondary,Public,,,10.416053,13.420462,ADSMUB07,"Government Junior Secondary School Mijilu, AD State, Nigeria"
Government Junior Secondary School Gorei,AD,Secondary,Public,,,9.362973,12.554574,ADSGRE05,"Government Junior Secondary School Gorei, AD State, Nigeria"
Shuware Primary School,AD,Primary,Public,,,10.278746,13.268736,ADSMUB05,"Shuware Primary School, AD State, Nigeria"
Bappa Chadi Primary School,AD,Primary,Public,,,8.77905,12.183956,ADSJAD03,"Bappa Chadi Primary School, AD State, Nigeria"
Za and Dumne Primary School Dumne,AD,Primary,Public,,,9.789067,12.403333,ADSSNG02,"Za and Dumne Primary School Dumne, AD State, Nigeria"
Dangu I Primary School,AD,Primary,Public,,,10.003566,11.854248,ADSGUY02,"Dangu I Primary School, AD State, Nigeria"
Vocational Centre School,AD,Tertiary,Public,,,9.2202729,12.6535262,ADSFUR03,"Vocational Centre School, AD State, Nigeria"
Ghumbula Primary School Ghumbula,AD,Primary,Public,,,10.80862,13.4826,ADSMDG03,"Ghumbula Primary School Ghumbula, AD State, Nigeria"
Gotta Primary School,AD,Primary,Public,,,10.098732,12.331125,ADSGMB02,"Gotta Primary School, AD State, Nigeria"
Filin Jirgi Malam Adamu Primary School,AD,Primary,Public,,,9.3580309,12.2571958,ADSYLA09,"Filin Jirgi Malam Adamu Primary School, AD State, Nigeria"
Tashan Yusuf Primary School,AD,Primary,Public,,,10.389429,12.551578,ADSGMB05,"Tashan Yusuf Primary School, AD State, Nigeria"
Government Day Secondary School,AD,Secondary,Public,,,9.367501,11.606287,ADSNUM02,"Government Day Secondary School, AD State, Nigeria"
Nyibango Primary School,AD,Primary,Public,,,10.825361,13.611711,ADSMDG01,"Nyibango Primary School, AD State, Nigeria"
